index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-10/01/nach-sonne-in-nrw-gibt-es-zum-wochenende-regen,https://www.zeit.de/news/2025-10/01/nach-sonne-in-nrw-gibt-es-zum-wochenende-regen,0,www.zeit.de,Wetterwechsel: Nach Sonne in NRW gibt es zum Wochenende Regen,Hier finden Sie Informationen zu dem Thema „Wetterwechsel“. Lesen Sie jetzt „Nach Sonne in NRW gibt es zum Wochenende Regen“.,https://img.zeit.de/news/2025-10/01/nach-sonne-in-nrw-gibt-es-zum-wochenende-regen-image-group/wide__1300x731,2025-10-01T04:45:14Z,,"Nach ein paar sonnigen Tagen müssen sich die Menschen in Nordrhein-Westfalen (NRW) zum Wochenende auf Regen einstellen. Wie der Deutsche Wetterdienst (DWD) mitteilte, ist es heute oft sonnig bei Temp… [+610 chars]",,de,'Sonne'
https://www.zeit.de/news/2025-10/01/sonne-sagt-sich-in-hessen-an,https://www.zeit.de/news/2025-10/01/sonne-sagt-sich-in-hessen-an,0,www.zeit.de,Wetter: Sonne sagt sich in Hessen an,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonne sagt sich in Hessen an“.,https://img.zeit.de/news/2025-10/01/sonne-sagt-sich-in-hessen-an-image-group/wide__1300x731,2025-10-01T05:06:25Z,,"In Hessen sagt sich ein sonniger Tag an. Mancherorts dürfte der Mittwoch zwar noch neblig starten, teils sogar mit Sichtweiten unter 150 Metern, doch der Nebel löst sich nach und nach auf, wie der De… [+308 chars]",,de,'Sonne'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wettervorhersage--kalte-naechte-und-freundliche-tage-36095988.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wettervorhersage--kalte-naechte-und-freundliche-tage-36095988.html,0,www.stern.de,Wettervorhersage: Kalte Nächte und freundliche Tage,"Bodenfrost in der Nacht und Sonnenschein am Tag: Der Herbst hat Einzug nach Berlin und Brandenburg gehalten. Nun heißt es, die gebotenen Sonnenstunden zu genießen - und sich warm anzuziehen.",https://image.stern.de/36095990/t/Z0/v1/w1440/r1.7778/-/01--pvtkv5noipv8axs2048jpeg---7a85e06b203ade4e.jpg,2025-10-01T05:08:49Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bodenfrost in der Nacht und Sonnenschein am Tag: Der Herbst hat Einzug nach Berlin und Brandenburg gehalten. Nun heißt es, die gebotenen Sonnenst… [+860 chars]",,de,'Sonne'
https://www.tagesspiegel.de/berlin/wettervorhersage-kalte-nachte-und-freundliche-tage-14433533.html,https://www.tagesspiegel.de/berlin/wettervorhersage-kalte-nachte-und-freundliche-tage-14433533.html,0,www.tagesspiegel.de,Wettervorhersage: Kalte Nächte und freundliche Tage,"Bodenfrost in der Nacht und Sonnenschein am Tag: Der Herbst hat Einzug nach Berlin und Brandenburg gehalten. Nun heißt es, die gebotenen Sonnenstunden zu genießen - und sich warm anzuziehen.",https://www.tagesspiegel.de/images/14433530/alternates/BASE_16_9_W1400/1759295416000/morgenstimmung-in-brandenburg-wetter.jpeg,2025-10-01T05:10:16Z,,"Das freundliche Herbstwetter in Berlin und Brandenburg bleibt in den nächsten Tagen unverändert. Dabei gibt es auch eine gute Portion Sonnenschein, wie der Deutsche Wetterdienst (DWD) mitteilte. Die … [+708 chars]",,de,'Sonnenstunden'
https://www.zeit.de/news/2025-10/01/wenig-schnee-viel-hitze-gletscher-schrumpfen-weiter,https://www.zeit.de/news/2025-10/01/wenig-schnee-viel-hitze-gletscher-schrumpfen-weiter,0,www.zeit.de,"Klimawandel: Wenig Schnee, viel Hitze: Gletscher schrumpfen weiter","Hier finden Sie Informationen zu dem Thema „Klimawandel“. Lesen Sie jetzt „Wenig Schnee, viel Hitze: Gletscher schrumpfen weiter“.",https://img.zeit.de/news/2025-10/01/wenig-schnee-viel-hitze-gletscher-schrumpfen-weiter-image-group/wide__1300x731,2025-10-01T07:00:08Z,,"Es gibt keine Verschnaufpause für die Schweizer Gletscher: in diesem Jahr wurde bei ihnen der viertgrößte Schwund seit Messbeginn 1950 erfasst. Ihr Volumen ging um drei Prozent zurück, wie das Gletsc… [+2221 chars]",,de,'Hitze'
https://www.tagesschau.de/wissen/klima/schweizer-alpen-gletscher-schmelze-100.html,https://www.tagesschau.de/wissen/klima/schweizer-alpen-gletscher-schmelze-100.html,0,www.tagesschau.de,Schweizer Alpen-Gletscher schmelzen weiter in Rekordtempo,"Die Gletscher in den Alpen schwinden im Rekordtempo. Schneemangel und Hitzewellen haben auch in diesem Jahr die Eisschmelze vorangetrieben, zeigt ein Bericht. Seit 2015 ist ein Viertel des ""ewigen Eises"" geschmolzen. Von Kathrin Hondl.",https://images.tagesschau.de/image/209699be-0e12-45a0-b1a9-baff94f507a1/AAABmZ9Kl4Y/AAABmKJZ-0g/16x9-big/clariden-100.jpg?width=1280,2025-10-01T11:02:00Z,,"Stand: 01.10.2025 13:02 Uhr
Die Gletscher in den Alpen schwinden im Rekordtempo. Schneemangel und Hitzewellen haben auch in diesem Jahr die Eisschmelze vorangetrieben, zeigt ein Bericht. Seit 2015 i… [+4464 chars]",,de,'Hitze'
https://vorarlberg.orf.at/stories/3323998/,https://vorarlberg.orf.at/stories/3323998/,0,vorarlberg.orf.at,"Weniger Sonnenschein, aber trotzdem warm","Mehr Niederschlag und weniger Sonnenschein –  dennoch war der diesjährige September einer der 20 wärmsten der Messgeschichte, meldete Geosphere Austria am Mittwoch. Regional gab es übrigens teils deutliche Unterschiede. In Bregenz wurden fünf Sommertage gemes…",https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F44%2F24%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1553294_master_567324_1010180_opener_356346_themenbild_wetter_hitze_sommer_2.jpg%3Fs%3D1b4ce32188608693f9826c1840443a8a4175cb5f,2025-10-01T11:57:45Z,,Besonders um den 20. und 21. September gab es in einigen Regionen Österreichs Temperaturen über 30 Grad Celsius. Den österreichweiten Höchstwert verzeichnete die Wetterstation Innsbruck Universität a… [+2825 chars],,de,'Sonnenstunden'
https://taz.de/Alternativer-Nobelpreis/!6117274/,https://taz.de/Alternativer-Nobelpreis/!6117274/,0,taz.de,Alternativer Nobelpreis: Mit dem Recht gegen die Erderwärmung,27 Jura-Studierende aus dem Südpazifik erhalten den alternativen Nobelpreis. Der Grund: Ihr unermüdlicher Einsatz im Kampf gegen den Klimawandel.,https://taz.de/picture/7963211/1200/39375356.jpeg,2025-10-01T16:11:00Z,,27 Jura-Studierende aus dem Südpazifik erhalten den alternativen Nobelpreis. Der Grund: Ihr unermüdlicher Einsatz im Kampf gegen den Klimawandel. mehr...,,de,'Klimawandel'
https://www.zeit.de/news/2025-10/02/heute-ist-noch-mal-sonnetanken-angesagt,https://www.zeit.de/news/2025-10/02/heute-ist-noch-mal-sonnetanken-angesagt,0,www.zeit.de,Wetterbericht: Heute ist noch mal Sonnetanken angesagt,Hier finden Sie Informationen zu dem Thema „Wetterbericht“. Lesen Sie jetzt „Heute ist noch mal Sonnetanken angesagt“.,https://img.zeit.de/news/2025-10/02/heute-ist-noch-mal-sonnetanken-angesagt-image-group/wide__1300x731,2025-10-02T03:50:02Z,,"Ob auf dem Weg zur Arbeit oder beim Spaziergang in der Mittagspause - wer in Baden-Württemberg unterwegs ist, sollte heute besser eine Sonnenbrille dabeihaben. Der Südwesten zeigt sich laut Prognose … [+1694 chars]",,de,'Sonne'
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--letzte-sonnige-tage-vor-regnerischem-wochenende-36099490.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--letzte-sonnige-tage-vor-regnerischem-wochenende-36099490.html,0,www.stern.de,Wetter: Letzte sonnige Tage vor regnerischem Wochenende,"In Hamburg, Schleswig-Holstein und Mecklenburg-Vorpommern können noch ein paar Sonnenstrahlen genossen werden, bevor am Wochenende Regenwolken einziehen.",https://image.stern.de/36099492/t/pM/v1/w1440/r1.7778/-/02--rdzv5bjmyxv7axs2048jpeg---9651e5326a48cfc6.jpg,2025-10-02T05:50:39Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In Hamburg, Schleswig-Holstein und Mecklenburg-Vorpommern können noch ein paar Sonnenstrahlen genossen werden, bevor am Wochenende Regenwolken ei… [+1166 chars]",,de,'Sonne'
