index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-07/01/so-sind-die-hitzefrei-regeln-an-schulen-in-baden-wuerttemberg,https://www.zeit.de/news/2025-07/01/so-sind-die-hitzefrei-regeln-an-schulen-in-baden-wuerttemberg,0,www.zeit.de,Bildung: So sind die Hitzefrei-Regeln an Schulen in Baden-Württemberg,Hier finden Sie Informationen zu dem Thema „Bildung“. Lesen Sie jetzt „So sind die Hitzefrei-Regeln an Schulen in Baden-Württemberg“.,https://img.zeit.de/news/2025-07/01/so-sind-die-hitzefrei-regeln-an-schulen-in-baden-wuerttemberg-image-group/wide__1300x731,2025-07-01T02:00:45Z,,"Wenn die Sonne knallt und Abkühlung nicht in Sicht ist, kann der Unterricht in vollen Klassenzimmern schnell unangenehm werden. Auch in den kommenden Tagen soll es wieder deutlich über 30 Grad geben.… [+4191 chars]",,de,'Hitze'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/bildung--so-sind-die-hitzefrei-regeln-an-schulen-in-baden-wuerttemberg-35854278.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/bildung--so-sind-die-hitzefrei-regeln-an-schulen-in-baden-wuerttemberg-35854278.html,0,www.stern.de,Bildung: So sind die Hitzefrei-Regeln an Schulen in Baden-Württemberg,"Stuttgart (lsw) - Wenn die Sonne knallt und Abkühlung nicht in Sicht ist, kann der Unterricht in vollen Klassenzimmern schnell unangenehm werden. Auch in",https://image.stern.de/35854280/t/RS/v1/w1440/r1.7778/-/01--ec5lel3tgpv4axs2048jpeg---8156303a860cadcd.jpg,2025-07-01T02:00:45Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Schwitzen im Klassenzimmer? Wer in Baden-Württemberg Hitzefrei bekommt, entscheidet jede Schule selbst. Was Eltern und Schüler jetzt wissen müsse… [+4359 chars]",,de,'Hitzefrei'
https://www.zeit.de/news/2025-07/01/junge-stadtbaeume-brauchen-wasser,https://www.zeit.de/news/2025-07/01/junge-stadtbaeume-brauchen-wasser,0,www.zeit.de,Trockenheit und Hitze: Junge Stadtbäume brauchen Wasser,Hier finden Sie Informationen zu dem Thema „Trockenheit und Hitze“. Lesen Sie jetzt „Junge Stadtbäume brauchen Wasser“.,https://img.zeit.de/news/2025-07/01/junge-stadtbaeume-brauchen-wasser-image-group/wide__1300x731,2025-07-01T02:00:48Z,,"Angesichts von Hitze und Trockenheit sind Anwohner einiger Bezirke aufgerufen, junge Stadtbäume zu wässern. Besonders Jungbäume seien bei der Trockenheit und der kommenden Hitze auf Wässerungen angew… [+3204 chars]",,de,'Hitze'
https://www.zeit.de/news/2025-07/01/schlaflos-und-erschoepft-hitze-setzt-kindern-zu,https://www.zeit.de/news/2025-07/01/schlaflos-und-erschoepft-hitze-setzt-kindern-zu,0,www.zeit.de,Kinder und Hitze: Schlaflos und erschöpft – Hitze setzt Kindern zu,Hier finden Sie Informationen zu dem Thema „Kinder und Hitze“. Lesen Sie jetzt „Schlaflos und erschöpft – Hitze setzt Kindern zu“.,https://img.zeit.de/news/2025-07/01/schlaflos-und-erschoepft-hitze-setzt-kindern-zu-image-group/wide__1300x731,2025-07-01T02:00:49Z,,"Bei Hitzewellen wie in diesen Tagen leiden drei von vier Kindern und Jugendlichen in Baden-Württemberg deutlich, sie schlafen schlecht, haben Kopfschmerzen und sind müde. Nach dem neuen DAK Kinder- u… [+1564 chars]",,de,'Hitze'
https://www.zeit.de/news/2025-07/01/temperaturen-steigen-weiter-gute-chancen-fuer-hitzefrei,https://www.zeit.de/news/2025-07/01/temperaturen-steigen-weiter-gute-chancen-fuer-hitzefrei,0,www.zeit.de,Hitzewelle: Temperaturen steigen weiter: Gute Chancen für Hitzefrei?,Hier finden Sie Informationen zu dem Thema „Hitzewelle“. Lesen Sie jetzt „Temperaturen steigen weiter: Gute Chancen für Hitzefrei?“.,https://img.zeit.de/news/2025-07/01/temperaturen-steigen-weiter-gute-chancen-fuer-hitzefrei-image-group/wide__1300x731,2025-07-01T02:00:52Z,,"Die Chancen für Hitzefrei stehen heute nicht schlecht. Bei sommerlicher Hitze am Vormittag können Schulen ihre Schülerinnen und Schüler vom Unterricht befreien. 
Das Kultusministerium empfiehlt Hitz… [+699 chars]",,de,'Hitzefrei'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/hitzewelle--temperaturen-steigen-weiter--gute-chancen-fuer-hitzefrei--35854282.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/hitzewelle--temperaturen-steigen-weiter--gute-chancen-fuer-hitzefrei--35854282.html,0,www.stern.de,Hitzewelle: Temperaturen steigen weiter: Gute Chancen für Hitzefrei?,Stuttgart (lsw) - Die Chancen für Hitzefrei stehen heute nicht schlecht. Bei sommerlicher Hitze am Vormittag können Schulen ihre Schülerinnen und Schüler,https://image.stern.de/35854284/t/ig/v1/w1440/r1.7778/-/01--r7s7ji4fm2v4axs2048jpeg---51f68ef5ef2c5245.jpg,2025-07-01T02:00:52Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die Hitze hat den Südwesten fest im Griff, bis zu 38 Grad sind drin. Schon der Vormittag wird laut DWD schweißtreibend. Winkt da etwa Hitzefrei?… [+859 chars]",,de,'Hitze'
https://www.zeit.de/news/2025-07/01/auch-bei-ueber-30-grad-gibt-es-nicht-automatisch-hitzefrei,https://www.zeit.de/news/2025-07/01/auch-bei-ueber-30-grad-gibt-es-nicht-automatisch-hitzefrei,0,www.zeit.de,Schulen: Auch bei über 30 Grad gibt es nicht automatisch Hitzefrei,Hier finden Sie Informationen zu dem Thema „Schulen“. Lesen Sie jetzt „Auch bei über 30 Grad gibt es nicht automatisch Hitzefrei“.,https://img.zeit.de/news/2025-07/01/auch-bei-ueber-30-grad-gibt-es-nicht-automatisch-hitzefrei-image-group/wide__1300x731,2025-07-01T02:01:38Z,,"Ob es in Berliner Schulen Hitzefrei gibt, entscheidet nicht das Thermometer, sondern die Schulleitung. Egal, ob die Temperaturen auf 28 oder 33 Grad steigen, Schülerinnen und Schüler werden dann nich… [+712 chars]",,de,'Hitzefrei'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/schulen--auch-bei-ueber-30-grad-gibt-es-nicht-automatisch-hitzefrei-35854290.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/schulen--auch-bei-ueber-30-grad-gibt-es-nicht-automatisch-hitzefrei-35854290.html,0,www.stern.de,Schulen: Auch bei über 30 Grad gibt es nicht automatisch Hitzefrei,"Wenn das Thermometer Werte über 30 Grad anzeigt, fällt die Konzentration meistens schwer. Das gilt erst recht in der Schule. Einfach nach Hause gehen dürfen Schülerinnen und Schüler aber nicht.",https://image.stern.de/35854292/t/nc/v1/w1440/r1.7778/-/01--lzw3w3ibzmv14axs2048jpeg---e64407508b8d9795.jpg,2025-07-01T02:01:38Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wenn das Thermometer Werte über 30 Grad anzeigt, fällt die Konzentration meistens schwer. Das gilt erst recht in der Schule. Einfach nach Hause g… [+921 chars]",,de,'Hitzefrei'
https://www.tagesspiegel.de/berlin/schulen-auch-bei-uber-30-grad-gibt-es-nicht-automatisch-hitzefrei-13944496.html,https://www.tagesspiegel.de/berlin/schulen-auch-bei-uber-30-grad-gibt-es-nicht-automatisch-hitzefrei-13944496.html,0,www.tagesspiegel.de,Schulen: Auch bei über 30 Grad gibt es nicht automatisch Hitzefrei,"Wenn das Thermometer Werte über 30 Grad anzeigt, fällt die Konzentration meistens schwer. Das gilt erst recht in der Schule. Einfach nach Hause gehen dürfen Schülerinnen und Schüler aber nicht.",https://www.tagesspiegel.de/images/13944493/alternates/BASE_16_9_W1400/1751335401000/schule-bei-hitze.jpeg,2025-07-01T02:03:21Z,,"Ob es in Berliner Schulen Hitzefrei gibt, entscheidet nicht das Thermometer, sondern die Schulleitung. Egal, ob die Temperaturen auf 28 oder 33 Grad steigen, Schülerinnen und Schüler werden dann nich… [+1429 chars]",,de,'Hitze'
https://www.tagesspiegel.de/berlin/diese-regel-gilt-fur-schulen-in-berlin-auch-bei-uber-30-grad-gibt-es-nicht-automatisch-hitzefrei-13944496.html,https://www.tagesspiegel.de/berlin/diese-regel-gilt-fur-schulen-in-berlin-auch-bei-uber-30-grad-gibt-es-nicht-automatisch-hitzefrei-13944496.html,0,www.tagesspiegel.de,Diese Regel gilt für Schulen in Berlin: Auch bei über 30 Grad gibt es nicht automatisch Hitzefrei,"Wenn das Thermometer Werte über 30 Grad anzeigt, fällt die Konzentration im Klassenraum meistens schwer. Das letzte Wort hat in Berlin aber immer die Schulleitung.",https://www.tagesspiegel.de/images/13944493/alternates/BASE_16_9_W1400/1751335401000/schule-bei-hitze.jpeg,2025-07-01T02:03:21Z,,"Ob es in Berliner Schulen Hitzefrei gibt, entscheidet nicht das Thermometer, sondern die Schulleitung. Egal, ob die Temperaturen auf 28 oder 33 Grad steigen, Schülerinnen und Schüler werden dann nich… [+1781 chars]",,de,'Hitzefrei'
