index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.diepresse.com/20038800/ein-gefuehlt-kuehler-sommer-der-eigentlich-zu-warm-war,https://www.diepresse.com/20038800/ein-gefuehlt-kuehler-sommer-der-eigentlich-zu-warm-war,0,www.diepresse.com,"Ein gefühlt kühler Sommer, der eigentlich zu warm war [premium]",Die Temperaturen im Juli und im August glichen einander aus. Aber dann gibt es ja noch den Juni und der war deutlich zu warm. Sehr ungewöhnlich fällt die Gewitterbilanz für diesen Sommer aus.,https://img.diepresse.com/public/incoming/aatsny-EUROPE-WEATHERAUSTRIA/alternates/DPR_SOCIAL_NACHRICHTEN/EUROPE-WEATHERAUSTRIA,2025-09-01T05:23:25Z,,"Gartenpartys mussten nach drinnen verlegt werden, der Regenschirm war immer eingepackt, der Bikini blieb großteils im Schrank. Der Sommer neigt sich dem Ende zu zumindest aus meteorologischer Sicht. … [+3871 chars]",,de,'Gewitter'
https://www.zeit.de/news/2025-09/01/sonne-wolken-und-regen-in-hessen,https://www.zeit.de/news/2025-09/01/sonne-wolken-und-regen-in-hessen,0,www.zeit.de,"Vorhersage: Sonne, Wolken und Regen in Hessen","Hier finden Sie Informationen zu dem Thema „Vorhersage“. Lesen Sie jetzt „Sonne, Wolken und Regen in Hessen“.",https://img.zeit.de/news/2025-09/01/sonne-wolken-und-regen-in-hessen-image-group/wide__1300x731,2025-09-01T05:27:30Z,,"Das Wetter bleibt zum Wochenstart wechselhaft mit Sonne, Wolken und auch Schauern. Zum meteorologischen Herbstanfang steigen die Temperaturen heute teils über 20 Grad, wie der Deutsche Wetterdienst i… [+330 chars]",,de,'Sonne'
https://www.stern.de/gesellschaft/badeunfall--der-tag--der-das-leben-meines-kindes-fuer-immer-veraenderte-35987778.html,https://www.stern.de/gesellschaft/badeunfall--der-tag--der-das-leben-meines-kindes-fuer-immer-veraenderte-35987778.html,0,www.stern.de,Tragischer Badeunfall: Sie wollen Geburtstag feiern. Dann verunglückt Marisas Kind im Freibad,Erst nach 30 Minuten ohne Sauerstoff konnte der kleine Kaio wiederbelebt werden. Heute pflegt Marisa ihn rund um die Uhr. Hier spricht sie über den verhängnisvollen Tag.,https://image.stern.de/35987176/t/Li/v4/w1440/r1.7778/-/pflegende-mutter-marisa.jpg,2025-09-01T07:56:00Z,https://web.archive.org/web/20250902202631/https://www.stern.de/gesellschaft/badeunfall--der-tag--der-das-leben-meines-kindes-fuer-immer-veraenderte-35987778.html,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,de,'Freibad'
https://www.urlaubspiraten.de/reise-journal/de-berliner-baeder-oeffnen-erstmals-fuer-hunde,https://www.urlaubspiraten.de/reise-journal/de-berliner-baeder-oeffnen-erstmals-fuer-hunde,0,www.urlaubspiraten.de,Berliner Bäder öffnen erstmals für Hunde ,"Viele Hunde sind absolute Wasserraten! Aber während die Zweibeiner sich im Freibad vergnügen, müssen die Vierbeiner meist zu Hause bleiben.Das wollen zwei Berliner Freibäder jetzt ändern und das Hundebaden möglich machen!",https://image.urlaubspiraten.de/720/image/upload/v1756715506/Impressions%20and%20Other%20Assets/shutterstock_1818691745_kftmrj.jpg,2025-09-01T08:36:04Z,,Zum Ende der Badesaison soll es ein besonderes Event in zwei Berliner Freibädern geben: Das Hundeschwimmen! Möglich sein soll dies im Sommerbad am Insulaner in Steglitz und im Freibad Staaken West in… [+1187 chars],,de,'Freibad'
https://www.stern.de/panorama/verbrechen/freibad-gewalt--vor-allem-eine-gruppe-ist-tatverdaechtig-36014332.html,https://www.stern.de/panorama/verbrechen/freibad-gewalt--vor-allem-eine-gruppe-ist-tatverdaechtig-36014332.html,0,www.stern.de,Zahlen: Gewalt in Freibädern – eine Gruppe stellt die meisten Verdächtigen,"Prügeleien und sexuelle Gewalt statt Spaß im Freibad? Seit einigen Jahren gibt es die Behauptung, Migranten würden deutsche Bäder unsicher machen. Das Bild ist komplexer.",https://image.stern.de/36014362/t/O4/v3/w1440/r1.7778/-/freibad-gewalt.jpg,2025-09-01T08:37:00Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Prügeleien und sexuelle Gewalt statt Spaß im Freibad? Seit einigen Jahren gibt es die Behauptung, Migranten würden deutsche Bäder unsicher machen… [+5284 chars]",,de,'Freibad'
https://www.stern.de/news/geht-wieder-los-36017922.html,https://www.stern.de/news/geht-wieder-los-36017922.html,0,www.stern.de,Geht wieder los,Geht wieder los: In Frankreich sind die Sommerferien vorbei und die Kinder wieder in der Schule.,https://image.stern.de/36017924/t/Bb/v1/w1440/r1.7778/-/01--geht-wieder-los---8fa6b2c58d62da69.jpg,2025-09-01T08:53:14Z,,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,de,'Sommerferien'
https://kaernten.orf.at/stories/3319898/,https://kaernten.orf.at/stories/3319898/,0,kaernten.orf.at,August war warm und zu trocken,"Der meteorologische Herbst hat am Montag spätsommerlich mit Temperaturen bis zu 28 Grad begonnen. Der vergangene August war überdurchschnittlich warm, es gab viel zu wenig Niederschlag, während die Sonnenstunden im Mittel lagen. Hitze-Hotspot war St. Andrä im…",https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2024%2F33%2F16%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2316527_master_882016_a5_k_hitzewelle_00_00_27_13.jpg%3Fs%3D1b9a8f488bc015e7403e55163f00388dea1a9b78,2025-09-01T10:37:08Z,,Andreas Mansberger von GeoSphere Austria sagte: Der August bilanziert mit einer positiven Temperaturabweichung von knapp einem Grad in Bezug zur Vergleichsperiode 1991 bis 2020. Während der August kü… [+1758 chars],,de,'Hitze'
https://www.zeit.de/news/2025-09/02/spaetsommer-in-mv-schauer-und-gewitter-im-norden,https://www.zeit.de/news/2025-09/02/spaetsommer-in-mv-schauer-und-gewitter-im-norden,0,www.zeit.de,Wetter: Spätsommer in MV - Schauer und Gewitter im Norden,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Spätsommer in MV - Schauer und Gewitter im Norden“.,https://img.zeit.de/news/2025-09/02/spaetsommer-in-mv-schauer-und-gewitter-im-norden-image-group/wide__1300x731,2025-09-02T05:00:17Z,,Das Wetter zeigt sich von Schleswig-Holstein bis Mecklenburg-Vorpommern zweigeteilt. Ein Hauch von Spätsommer bei bis zu 28 Grad erwartet die Menschen laut Deutschen Wetterdienst (DWD) im Nordosten b… [+1090 chars],,de,'Gewitter'
https://www.zeit.de/news/2025-09/02/regen-und-gewitter-laeuten-den-herbst-in-bayern-ein,https://www.zeit.de/news/2025-09/02/regen-und-gewitter-laeuten-den-herbst-in-bayern-ein,0,www.zeit.de,Wetter: Regen und Gewitter läuten den Herbst in Bayern ein,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Regen und Gewitter läuten den Herbst in Bayern ein“.,https://img.zeit.de/news/2025-09/02/regen-und-gewitter-laeuten-den-herbst-in-bayern-ein-image-group/wide__1300x731,2025-09-02T06:12:50Z,,"Gewitter und Regen begleiten die Menschen in Bayern diese Woche. Der Deutsche Wetterdienst (DWD) kündigte für Dienstag Gewitter, Starkregen und Hagel an. Zum Abend kann die Sonne rauskommen, es bleib… [+501 chars]",,de,'Gewitter'
https://taz.de/taz-Sommerserie-Berlin-geht-baden-6-/!6109448/,https://taz.de/taz-Sommerserie-Berlin-geht-baden-6-/!6109448/,0,taz.de,"taz-Sommerserie „Berlin geht baden“ (6): Kindheit, Chlor, Klasse","Zwischen Pommes und Sprungbrett ist das Freibad ein Ort gelebter Utopie. Es ist ein Stück Sommer, das immer auch verloren zu gehen droht. Ein Essay.",https://taz.de/picture/7904478/1200/39082493-1.jpeg,2025-09-02T07:00:00Z,,"Zwischen Pommes und Sprungbrett ist das Freibad ein Ort gelebter Utopie. Es ist ein Stück Sommer, das immer auch verloren zu gehen droht. Ein Essay. mehr...",,de,'Freibad'
