0,1,2,3,4,word,summary
36968.14590917669,0.9715224468169682,-0.01072228087803237,-0.001261320318254027,-0.008606158799261104,summaryOfAllWords,32127.622030781553
-3.719438750217781,0.44840468055830573,0.45368776613891165,0.04714461939916847,-0.014092896824661055,Naturschutz,2.0995068137267285
-3.710178738589755,0.4395009166098247,0.4669152667149247,0.045340524796270314,-0.021275275412176053,Berlin-Neukölln,2.112223602829908
-3.710178738589755,0.4395009166098247,0.4669152667149247,0.045340524796270314,-0.021275275412176053,natur+schutz berlin-neuköll+n,2.112223602829908
-3.698085291603751,0.4277380973255185,0.4838995604316358,0.04299986996512826,-0.030537553942674073,Bezirksamt,2.1288870034525607
-3.698085291603751,0.4277380973255185,0.4838995604316358,0.04299986996512826,-0.030537553942674073,berlin-neuköll+n bezirk+s+amt,2.1288870034525607
-3.478302156786279,0.19620907704338264,0.7447180351366343,0.003639019879766045,-0.17822263455195825,305,2.4387903565681825
-3.684699378682991,0.4145507018379855,0.502325392160496,0.04042975084711197,-0.04063668107828798,bezirk+s+amt 305,2.147399929973698
3.1388636580598464,-3.670346381530734,0.34381294662953027,0.2569588579638991,-1.0200936026708813,neue,10.005000744210417
-3.680978034156232,0.41085485563937674,0.5073796912459272,0.039719143531558095,-0.04341611967754419,305 neu+e,2.1525587314310806
-0.8335799024274548,-1.4835580429010085,0.8769246843112286,-0.19060272017982785,-0.7753714780543043,Bäume,5.524124849086155
-3.4510340571668743,0.16608284652852423,0.7719041098779791,-0.0008266439571939406,-0.1941666515853244,neu+e baum+e,2.47776102586601
-3.669804483888681,0.3996840493803693,0.522381215327971,0.03759577083345745,-0.05168893149733239,pflanzen,2.1680783463544473
-3.669804483888681,0.3996840493803693,0.522381215327971,0.03759577083345745,-0.05168893149733239,baum+e pflanz+en,2.1680783463544473
1.76338312001322,-3.052023997778328,1.881406683572596,0.12071231371884866,1.3193419038959868,Vor,8.734715514142003
-3.6594512673497874,0.38923889450653193,0.5360525275819954,0.035642117894295215,-0.05925835232762901,pflanz+en vor,2.1824968234916735
-1.7122172791608077,-1.0288968533215161,0.1458711156018087,-0.9336963131733683,-0.39157317838377764,Süden,4.501692034432337
-3.6420291228843116,0.3714709010797259,0.5585763807645261,0.03238479579771391,-0.07179156394325246,vor süden,2.206836828985389
-3.698085291603751,0.4277380973255185,0.4838995604316358,0.04299986996512826,-0.030537553942674073,Bezirks,2.1288870034525607
-3.698085291603751,0.4277380973255185,0.4838995604316358,0.04299986996512826,-0.030537553942674073,süden bezirk+s,2.1288870034525607
-2.8151952148368564,-0.5386779249089642,1.2264124047201947,-0.08384138226000007,-0.47031835614364803,sollen,3.3829146599694853
-3.611077852704881,0.3393745502114993,0.5971671179643037,0.026692240838559297,-0.09344368336427246,bezirk+s soll+en,2.2502893952996783
-3.680978034156232,0.41085485563937674,0.5073796912459272,0.039719143531558095,-0.04341611967754419,soll+en neu+e,2.1525587314310806
-3.3770100420141596,0.08364018786746219,0.8412273437586273,-0.012508718031037865,-0.2352334471329258,gesetzt,2.5837466319341957
-3.3770100420141596,0.08364018786746219,0.8412273437586273,-0.012508718031037865,-0.2352334471329258,baum+e ge+setz+t,2.5837466319341957
-1.8818388702765851,-1.0946817614776387,0.1843405233903998,1.1132045541550675,-0.5947106323558203,künftig,4.421204990901552
-3.4846574693481345,0.20320517666235705,0.7382437160245967,0.004692700640787646,-0.17443966538038683,ge+setz+t künftig,2.4297158425273313
-2.409386795887178,-0.36661705255319177,0.31092201860413576,-0.232616308619866,-0.3914241079210631,etwa,3.5982768766951
-3.429834072109037,0.1425558716535873,0.7924027849628215,-0.0042373608290418655,-0.20625017992354588,künftig etwa,2.508091940007818
-3.0328967872167754,-0.10596334487475012,0.6981652068696129,0.3470358188159554,-0.36542421717234597,heißen,2.966764189234632
-3.3452260170541064,0.048054005312860415,0.8691704150465438,-0.017333714490902402,-0.2519415944267353,etwa heiß+en,2.629294742646484
-3.213258243195108,-0.09998534064177789,0.9752687675115832,-0.03622224854478487,-0.3160707874786145,Sommern,2.8182883978047304
-3.213258243195108,-0.09998534064177789,0.9752687675115832,-0.03622224854478487,-0.3160707874786145,heiß+en sommer+n,2.8182883978047304
56.41031600983388,-37.398435461993294,6.875136289070951,-0.3274612094761813,1.0102935832293547,Schatten,73.22747021322407
-2.763236666097411,-0.5945016619265391,1.2537767157469633,-0.0892038625048096,-0.48713769084911873,sommer+n schatten,3.4558021809256467
-3.2381931327357916,-0.07202966578299752,0.9563355127789726,-0.03278868641411272,-0.3045558951381945,spenden,2.782614821266876
-3.2381931327357916,-0.07202966578299752,0.9563355127789726,-0.03278868641411272,-0.3045558951381945,schatten spend+en,2.782614821266876
1.3002368585353024,-2.2868290923266184,0.5071804709079502,0.27831158591519384,0.9530416634029275,Wir,7.859071967932622
-3.421345428488922,0.13311378176457844,0.8004607524573639,-0.005588234711057412,-0.21101425196367263,verraten,2.520242960160821
-3.421345428488922,0.13311378176457844,0.8004607524573639,-0.005588234711057412,-0.21101425196367263,wir verrat+en,2.520242960160821
-3.52406416925115,0.24632684131394988,0.6968670697157087,0.011336418282340173,-0.1503950947608186,Standorte,2.3735374644959597
-3.52406416925115,0.24632684131394988,0.6968670697157087,0.011336418282340173,-0.1503950947608186,verrat+en stand+ort+e,2.3735374644959597
-3.5607524754014874,0.2859859618481704,0.656312364432118,0.01769489293001359,-0.12705687758724887,geplant,2.321410121266115
-3.5607524754014874,0.2859859618481704,0.656312364432118,0.01769489293001359,-0.12705687758724887,stand+ort+e ge+plan+t,2.321410121266115
