,summary,Klima,Anpassung,Sommer,Schule,word
unser+er sonne,3.329438599202535,-0.6001006374912126,-0.5600990304028202,0.4594589318713725,-0.3510930539327656,unser+er sonne
sonne superflare+s,2.4313486684241554,-0.28574304751429097,-0.24574144042589854,0.25790893123845715,-0.03673546395584395,sonne superflare+s
superflare+s schon,2.3318704145595777,-0.24396763511320985,-0.20396602802481753,0.2219553275194709,0.005039948445236968,superflare+s schon
gegeben,3.4834848142237407,-0.24336643043972345,-0.07062625033254949,0.20805936359707186,-0.3963225291152971,gegeben
schon ge+geb+en,2.3594021256253472,-0.25570518688257404,-0.2157035797941819,0.23234175123683587,-0.006697603324127225,schon ge+geb+en
2024,52.22480435901315,0.5180691642945876,-1.934689039843167,0.10681449615194058,-3.1038469142992797,2024
2024 sonne,4.685036894493394,-0.9416707272242701,-0.9016691201358777,0.5931040802033167,-0.692663143665823,2024 sonne
Maximum,3.426275469303211,-0.6287707387267739,-0.5887691316383817,0.4733291134306297,-0.37976315516832715,Maximum
sonne maximum,3.426275469303211,-0.6287707387267739,-0.5887691316383817,0.4733291134306297,-0.37976315516832715,sonne maximum
ih…,2.4945523531587988,-0.31140623207422186,-0.27140462498582935,0.2786661639495758,-0.06239864851577504,ih…
maximum ih…,2.4945523531587988,-0.31140623207422186,-0.27140462498582935,0.2786661639495758,-0.06239864851577504,maximum ih…
ih… 2024,2.5260665604873105,-0.3239603102740914,-0.2839587031856991,0.28847695869543427,-0.07495272671564451,ih… 2024
Aktivität,3.1257854633009763,-0.5369825364016179,-0.4969809293132256,0.42673254725457677,-0.287974952843171,Aktivität
maximum aktivität,2.4313486684241554,-0.28574304751429097,-0.24574144042589854,0.25790893123845715,-0.03673546395584395,maximum aktivität
aktivität aktuell+en,2.6570502626294785,-0.374513520198771,-0.33451191311037876,0.32586521565718196,-0.12550593664032417,aktivität aktuell+en
Sonnenzyklus,3.329438599202535,-0.6001006374912126,-0.5600990304028202,0.4594589318713725,-0.3510930539327656,Sonnenzyklus
aktuell+en sonne+n+zyklus,3.329438599202535,-0.6001006374912126,-0.5600990304028202,0.4594589318713725,-0.3510930539327656,aktuell+en sonne+n+zyklus
sonne+n+zyklus erreich+en,2.583096870069389,-0.34628595288057196,-0.30628434579217945,0.3053949169227557,-0.09727836932212483,sonne+n+zyklus erreich+en
Mit,16.720417051681487,0.23359236664012015,0.10812402618593374,-0.2806895715482741,0.003838193211718147,Mit
Worten,2.605485527904666,-0.3549159774505933,-0.31491437036220093,0.3117595752303803,-0.10590839389214642,Worten
mit wort+en,2.605485527904666,-0.3549159774505933,-0.31491437036220093,0.3117595752303803,-0.10590839389214642,mit wort+en
wort+en der,2.9108890697833005,-0.465755493322903,-0.4257538862345105,0.3857522018500943,-0.21674790976445604,wort+en der
derzeit,5.339910760675168,-0.7037944036138234,-1.0325042707996435,0.3456527569422983,1.1250432766047689,derzeit
sonne derzeit,2.6570502626294785,-0.374513520198771,-0.33451191311037876,0.32586521565718196,-0.12550593664032417,sonne derzeit
äußerst,2.4945523531587988,-0.31140623207422186,-0.27140462498582935,0.2786661639495758,-0.06239864851577504,äußerst
derzeit äußerst,2.4945523531587988,-0.31140623207422186,-0.27140462498582935,0.2786661639495758,-0.06239864851577504,derzeit äußerst
aktiv,2.4010910135397627,-0.27322015957415763,-0.23321855248576537,0.24742228419753107,-0.02421257601571077,aktiv
äußerst aktiv,2.4010910135397627,-0.27322015957415763,-0.23321855248576537,0.24742228419753107,-0.02421257601571077,äußerst aktiv
Starke,2.34509092538582,-0.24962111183790184,-0.2096195047495095,0.2269867139551271,-0.0006135282794550186,Starke
Eruptionen,2.3027723304690606,-0.23141069468379868,-0.1914090875954063,0.21058501980903083,0.017596888874648196,Eruptionen
stark+e eruption+en,2.3027723304690606,-0.23141069468379868,-0.1914090875954063,0.21058501980903083,0.017596888874648196,stark+e eruption+en
führten,2.2530816923202353,-0.20959585668445413,-0.1695942495960617,0.19016729478696331,0.03941172687399268,führten
eruption+en führ+ten,2.2530816923202353,-0.20959585668445413,-0.1695942495960617,0.19016729478696331,0.03941172687399268,eruption+en führ+ten
führ+ten etwa,2.194565244462842,-0.18328089714509097,-0.14327929005669868,0.16434772399061487,0.06572668641335594,führ+ten etwa
Polarlichter,3.9249649345453883,-0.7646543538602996,-0.7246527467719073,0.5317607936790348,-0.5156467703018527,Polarlichter
etwa polarlicht+er,2.18273365079586,-0.17787499603405285,-0.1378733889456606,0.15887381821151023,0.07113258752439397,etwa polarlicht+er
+2911,2.1512618591115737,-0.16335151772885195,-0.12334991064045957,0.14386748959591786,0.0856560658295949,+2911
polarlicht+er +2911,2.1512618591115737,-0.16335151772885195,-0.12334991064045957,0.14386748959591786,0.0856560658295949,polarlicht+er +2911
+2911 chars,2.1414035874439477,-0.15875843255995006,-0.11875682547155769,0.13902834023740018,0.09024915099849697,+2911 chars
Yule-Box,2.275038275610226,-0.21929381324506134,0.5506969778514095,-0.2989367994262545,0.029713770313385436,Yule-Box
Merry,2.3125746160191643,-0.23565839281018164,0.5756807098822833,-0.3153013789913749,0.013349190748265044,Merry
yule-box merry,2.3125746160191643,-0.23565839281018164,0.5756807098822833,-0.3153013789913749,0.013349190748265044,yule-box merry
Christmarx,2.337595320679818,-0.24641969678934686,0.591560966944905,-0.3260626829705398,0.0025878867691001084,Christmarx
merry christmarx,2.337595320679818,-0.24641969678934686,0.591560966944905,-0.3260626829705398,0.0025878867691001084,merry christmarx
linken,2.4462025260873483,-0.2918337692679478,0.6542081439154448,-0.371476755449141,-0.04282618570950091,linken
christmarx link+en,2.4462025260873483,-0.2918337692679478,0.6542081439154448,-0.371476755449141,-0.04282618570950091,christmarx link+en
Wunschzetteln,2.5132194542963964,-0.31886151890320336,0.6884670266820905,-0.3985045050843965,-0.06985393534475631,Wunschzetteln
link+en wunsch+zettel+n,2.5132194542963964,-0.31886151890320336,0.6884670266820905,-0.3985045050843965,-0.06985393534475631,link+en wunsch+zettel+n
Frieden,4.300696013745665,-0.856073809802412,0.37777373701995975,0.19709627806222735,-0.607066226243965,Frieden
wunsch+zettel+n frieden,2.7998217963690233,-0.4268527075414845,0.8069948392808871,-0.5064956937226776,-0.17784512398303745,wunsch+zettel+n frieden
Freibad,23.193199812790606,-2.5411560607286625,1.3431781096350248,-1.36747300054388,-2.292148477170216,Freibad
frieden freibad,3.473809599774527,-0.6425487956529171,0.9810877456111577,-0.7221917818341104,-0.3935412120944702,frieden freibad
Frauenrechte,2.7998217963690233,-0.4268527075414845,0.8069948392808871,-0.5064956937226776,-0.17784512398303745,Frauenrechte
freibad frau+en+recht+e,2.7998217963690233,-0.4268527075414845,0.8069948392808871,-0.5064956937226776,-0.17784512398303745,freibad frau+en+recht+e
Weihnachtszeit,2.53694719841973,-0.32825840433463516,0.6998990559653255,-0.4079013905158283,-0.07925082077618822,Weihnachtszeit
frau+en+recht+e weihnachtszeit,2.53694719841973,-0.32825840433463516,0.6998990559653255,-0.4079013905158283,-0.07925082077618822,frau+en+recht+e weihnachtszeit
Wünsch-Dir-Was-Zeit,2.378098778915078,-0.26359827259776725,0.6160595803216672,-0.34324125877896033,-0.014590689039320318,Wünsch-Dir-Was-Zeit
weihnachtszeit wünsch-dir-was-zeit,2.378098778915078,-0.26359827259776725,0.6160595803216672,-0.34324125877896033,-0.014590689039320318,weihnachtszeit wünsch-dir-was-zeit
Wunschzettel,2.25013027201269,-0.20828504975219367,0.5332932400437838,-0.28792803593338673,0.04072253380625324,Wunschzettel
hier wunsch+zettel,2.25013027201269,-0.20828504975219367,0.5332932400437838,-0.28792803593338673,0.04072253380625324,hier wunsch+zettel
Freitag-Redaktion,2.2052355512684696,-0.1881312657050381,0.5001034580309921,-0.26777425188623116,0.060876317853408655,Freitag-Redaktion
wunsch+zettel freitag+-+redaktion,2.2052355512684696,-0.1881312657050381,0.5001034580309921,-0.26777425188623116,0.060876317853408655,wunsch+zettel freitag+-+redaktion
Abtreibung,2.1617133921464844,-0.1681980808942728,0.4654570869297936,-0.24784106707546594,0.08080950266417411,Abtreibung
freitag+-+redaktion abtreibung,2.1617133921464844,-0.1681980808942728,0.4654570869297936,-0.24784106707546594,0.08080950266417411,freitag+-+redaktion abtreibung
Wohnungssuche,2.1181205436395425,-0.14782609599899138,0.42800120554350785,-0.2274690821801845,0.10118148755945552,Wohnungssuche
abtreibung wohnung+s+suche,2.1181205436395425,-0.14782609599899138,0.42800120554350785,-0.2274690821801845,0.10118148755945552,abtreibung wohnung+s+suche
hilft,2.1072004254500385,-0.14265719044949818,0.4181447275520241,-0.22230017663069132,0.10635039310894868,hilft
wohnung+s+suche helf+t,2.1072004254500385,-0.14265719044949818,0.4181447275520241,-0.22230017663069132,0.10635039310894868,wohnung+s+suche helf+t
Zugverkehr,2.096092198596623,-0.13737168991104728,0.4079108106660233,-0.2170146760922404,0.11163589364739966,Zugverkehr
helf+t zug+verkehr,2.096092198596623,-0.13737168991104728,0.4079108106660233,-0.2170146760922404,0.11163589364739966,helf+t zug+verkehr
Verspätung,2.0861907111378306,-0.13263671326227872,0.3986063230088776,-0.21227969944347186,0.11637087029616809,Verspätung
zug+verkehr verspätung,2.0861907111378306,-0.13263671326227872,0.3986063230088776,-0.21227969944347186,0.11637087029616809,zug+verkehr verspätung
unangenehme,2.077820538161234,-0.12861646271587604,0.3906026816038989,-0.20825944889706918,0.12039112084257086,unangenehme
verspätung un+angenehm+e,2.077820538161234,-0.12861646271587604,0.3906026816038989,-0.20825944889706918,0.12039112084257086,verspätung un+angenehm+e
un+angenehm+e überraschung+en,2.071667843772918,-0.12565094102690563,0.3846366381977357,-0.2052939272080987,0.12335664253154134,un+angenehm+e überraschung+en
Menschen,24.280978063287474,0.19879452461581368,-1.0868688121754715,0.2796519433400342,-2.337982601033613,Menschen
überraschung+en mensch+en,2.0645655087810035,-0.12221673344390745,0.37766055429275486,-0.20185971962510046,0.12679085011453958,überraschung+en mensch+en
selbst…,2.0563797042157645,-0.11824394811989242,0.3694989504037501,-0.19788693430108562,0.13076363543855432,selbst…
mensch+en selbst…,2.0563797042157645,-0.11824394811989242,0.3694989504037501,-0.19788693430108562,0.13076363543855432,mensch+en selbst…
selbst… mensch+en,2.0645655087810035,-0.12221673344390745,0.37766055429275486,-0.20185971962510046,0.12679085011453958,selbst… mensch+en
links,2.0422095151016237,-0.11132925390889821,0.3550537157150879,-0.19097224009009145,0.13767832964954868,links
mensch+en links,2.0422095151016237,-0.11132925390889821,0.3550537157150879,-0.19097224009009145,0.13767832964954868,mensch+en links
bezeichnen,2.040197030510675,-0.11034332331551668,0.3529687164354627,-0.18998630949670983,0.13866426024293022,bezeichnen
links bezeichn+en,2.040197030510675,-0.11034332331551668,0.3529687164354627,-0.18998630949670983,0.13866426024293022,links bezeichn+en
wünschen,2.4374221941793026,-0.28823793958332566,0.6494887729298671,-0.3678809257645187,-0.03923035602487871,wünschen
bezeichn+en wünsch+en,2.036330683166914,-0.10844644009791878,0.3489391925006172,-0.18808942627911193,0.14056114346052798,bezeichn+en wünsch+en
selten,4.811386970785241,-0.9682823306065866,-0.519289457423296,0.5410100797431513,-0.7192747470481397,selten
wünsch+en selten,2.0308943579685605,-0.10577320299852468,0.34321967018476596,-0.18541618917971775,0.1432343805599222,wünsch+en selten
Lieber,2.027489293069885,-0.10409516267978443,0.33960476624914515,-0.18373814886097745,0.1449124208786625,Lieber
selten lieber,2.027489293069885,-0.10409516267978443,0.33960476624914515,-0.18373814886097745,0.1449124208786625,selten lieber
fordern,2.5091024904929244,0.3238264024366255,0.12349355612763716,-0.3968650384110613,-0.06821446867142145,fordern
lieber forder+n,2.0255773462193223,-0.10315170570631682,0.3375639026511886,-0.18279469188751007,0.1458558778521301,lieber forder+n
kämpfen,2.8492346412276093,0.48657140433689555,-0.008984983148206513,-0.5239903339985071,-0.19533976425886698,kämpfen
forder+n kämpf+en,2.0221619803451905,-0.10146416290323122,0.333898201765876,-0.18110714908442443,0.1475434206552157,forder+n kämpf+en
ringen,2.0162780096182615,-0.09855017883755246,0.3275219007495165,-0.17819316501874566,0.15045740472089428,ringen
kämpf+en ring+en,2.0162780096182615,-0.09855017883755246,0.3275219007495165,-0.17819316501874566,0.15045740472089428,kämpf+en ring+en
Schicksal,2.0137466326646725,-0.09729391987578588,0.32475462560217794,-0.1769369060569789,0.15171366368266115,Schicksal
ring+en schicksal,2.0137466326646725,-0.09729391987578588,0.32475462560217794,-0.1769369060569789,0.15171366368266115,ring+en schicksal
Kapitalseite,2.0095943202752578,-0.0952298075312205,0.3201835244929382,-0.17487279371241363,0.15377777602722645,Kapitalseite
schicksal kapital+seite,2.0095943202752578,-0.0952298075312205,0.3201835244929382,-0.17487279371241363,0.15377777602722645,schicksal kapital+seite
Zugeständnisse,2.0069012811747475,-0.09388881788686404,0.31719749900490063,-0.17353180406805696,0.155118765671583,Zugeständnisse
kapital+seite zugeständnis+se,2.0069012811747475,-0.09388881788686404,0.31719749900490063,-0.17353180406805696,0.155118765671583,kapital+seite zugeständnis+se
Aber,9.738899054347991,0.5925292243494708,-0.8594175171976062,-0.16601220000280204,-1.4244174308123605,Aber
+462,1.9998177014713743,-0.09035296368090742,0.3092616701178708,-0.16999594986210045,0.15865461987753948,+462
aber +462,1.9998177014713743,-0.09035296368090742,0.3092616701178708,-0.16999594986210045,0.15865461987753948,aber +462
+462 char+s,1.9989203771429407,-0.0899041599203937,0.30824784281738443,-0.16954714610158694,0.15910342363805305,+462 char+s
Mediennutzung,2.1583591477516975,-0.16664521573386576,-0.12664360864547336,0.1473097003813157,0.08236236782458109,Mediennutzung
Griff,2.194565244462842,-0.18328089714509097,-0.14327929005669868,0.16434772399061487,0.06572668641335594,Griff
mediennutzung griff,2.194565244462842,-0.18328089714509097,-0.14327929005669868,0.16434772399061487,0.06572668641335594,mediennutzung griff
besiegst,2.2221770080817174,-0.195784286187176,-0.15578267909878357,0.17678367436205777,0.053223297371270975,besiegst
griff besieg+st,2.2221770080817174,-0.195784286187176,-0.15578267909878357,0.17678367436205777,0.053223297371270975,griff besieg+st
Doomscrolling,2.519501023442301,-0.32135781188654894,-0.28135620479815643,0.28646112288378783,-0.07235022832810208,Doomscrolling
besieg+st doomscrolling,2.2650881408232544,-0.21491060898823092,-0.17490900189983838,0.1952215416873899,0.034096974570216154,besieg+st doomscrolling
übermäßiges,2.367015481887429,-0.25892680777142524,-0.21892520068303298,0.2351526703066419,-0.009919224212978398,übermäßiges
doomscrolling übermäßig+es,2.367015481887429,-0.25892680777142524,-0.21892520068303298,0.2351526703066419,-0.009919224212978398,doomscrolling übermäßig+es
News-Checking,2.7203471559546206,-0.398056439569071,-0.35805483248067865,0.3421985847932462,-0.14904885601062395,News-Checking
übermäßig+es news-checking,2.4945523531587988,-0.31140623207422186,-0.27140462498582935,0.2786661639495758,-0.06239864851577504,übermäßig+es news-checking
news-checking der,2.9108890697833005,-0.465755493322903,-0.4257538862345105,0.3857522018500943,-0.21674790976445604,news-checking der
der gewitter,3.329438599202535,-0.6001006374912126,-0.5600990304028202,0.4594589318713725,-0.3510930539327656,der gewitter
schlechten,2.562551581083691,-0.3383004100049501,-0.29829880291655764,0.2994196818116902,-0.0892928264465031,schlechten
gewitter schlecht+en,2.562551581083691,-0.3383004100049501,-0.29829880291655764,0.2994196818116902,-0.0892928264465031,gewitter schlecht+en
Nachrichten,4.346200894963677,-0.13344308136412303,-0.8265974354733663,0.37116183643808265,-0.6175914590033118,Nachrichten
schlecht+en nachricht+en,2.4010910135397627,-0.27322015957415763,-0.23321855248576537,0.24742228419753107,-0.02421257601571077,schlecht+en nachricht+en
Katastrophenmeldungen,2.3081923774366735,-0.23376163415408588,-0.1937600270656934,0.21273457104325566,0.015245949404361043,Katastrophenmeldungen
nachricht+en katastrophe+n+meldung+en,2.3081923774366735,-0.23376163415408588,-0.1937600270656934,0.21273457104325566,0.015245949404361043,nachricht+en katastrophe+n+meldung+en
Updates,2.2076351016325235,-0.18921878935541916,-0.14921718226702677,0.1702922712405804,0.05978879420302783,Updates
katastrophe+n+meldung+en updat+es,2.2076351016325235,-0.18921878935541916,-0.14921718226702677,0.1702922712405804,0.05978879420302783,katastrophe+n+meldung+en updat+es
ganz,5.689937268782437,-0.77805184123197,0.40591475434243013,0.17370517138541683,-0.886988576240088,ganz
updat+es ganz,2.1679050396091064,-0.17105821823942424,-0.1310566111510319,0.15188556595931166,0.07794936531902273,updat+es ganz
schön,2.1583591477516975,-0.16664521573386576,-0.12664360864547336,0.1473097003813157,0.08236236782458109,schön
ganz schön,2.1583591477516975,-0.16664521573386576,-0.12664360864547336,0.1473097003813157,0.08236236782458109,ganz schön
zusetzen,2.1478761013611694,-0.16177643059207664,-0.1217748235036844,0.1422131592903612,0.08723115296637028,zusetzen
schön zu+setz+en,2.1478761013611694,-0.16177643059207664,-0.1217748235036844,0.1422131592903612,0.08723115296637028,schön zu+setz+en
wie entkomm+en,2.126756192540507,-0.15189484114804572,-0.1118932340596534,0.13171116638773095,0.09711274241040112,wie entkomm+en
Teufelskreis,2.104753106410008,-0.14149510767867426,-0.10149350059028202,0.12042354086931112,0.1075124758797726,Teufelskreis
entkomm+en teufel+s+kreis,2.104753106410008,-0.14149510767867426,-0.10149350059028202,0.12042354086931112,0.1075124758797726,entkomm+en teufel+s+kreis
teufel+s+kreis doomscrolling,2.087773212178513,-0.13339498580395898,-0.09339337871556676,0.11145985294050254,0.11561259775448779,teufel+s+kreis doomscrolling
permanentem,2.0727138880681966,-0.12615574216983844,-0.08615413508144613,0.10331780326555166,0.12285184138860844,permanentem
doomscrolling permanent+em,2.0727138880681966,-0.12615574216983844,-0.08615413508144613,0.10331780326555166,0.12285184138860844,doomscrolling permanent+em
permanent+em news-checking,2.0639665833193783,-0.1219265937756351,-0.0819249866872428,0.09850278926068563,0.12708098978281185,permanent+em news-checking
Gerade,3.528423185803718,-0.6581480181153021,-0.6181464110269097,0.4869464351349656,-0.40914043455685517,Gerade
Krisenzeiten,2.27257253282966,-0.21820940073657558,-0.17820779364818332,0.1983324331025703,0.030798182821871183,Krisenzeiten
gerade krise+n+zeit+en,2.27257253282966,-0.21820940073657558,-0.17820779364818332,0.1983324331025703,0.030798182821871183,gerade krise+n+zeit+en
sei,7.3669135666896,0.7419298964968981,-1.3542941645854008,-0.5012704200586559,0.15797951825799897,sei
krise+n+zeit+en sei,2.256974820319069,-0.21132227805185347,-0.17132067096346104,0.19181484679794136,0.03768530550659339,krise+n+zeit+en sei
Pandemie,2.2455987588793005,-0.2062691299149887,-0.16626752282659635,0.18697680528654192,0.042738453643458206,Pandemie
sei pandemi+e,2.2455987588793005,-0.2062691299149887,-0.16626752282659635,0.18697680528654192,0.042738453643458206,sei pandemi+e
Krieg,4.206937958370765,0.2916808586751312,0.08307760643320773,-0.2510812729848033,-0.585024410243062,Krieg
pandemi+e krieg,2.233389927487118,-0.20081751461323671,-0.16081590752484443,0.18170317645662415,0.04819006894521018,pandemi+e krieg
beides…,2.0233975310502976,-0.10207498113000163,-0.062073374041609404,0.07530482236438353,0.1469326024284452,beides…
krieg beides…,2.0233975310502976,-0.10207498113000163,-0.062073374041609404,0.07530482236438353,0.1469326024284452,krieg beides…
beides… gerade,2.05419784847748,-0.11718236691130574,-0.0771807598229134,0.09304912494482113,0.1318252166471412,beides… gerade
beides,2.5350878572053746,0.09931634297982189,0.13477949288354119,-0.15014542716252358,-0.07851764709846186,beides
krieg beide+s,2.0233975310502976,-0.10207498113000163,-0.062073374041609404,0.07530482236438353,0.1469326024284452,krieg beide+s
fällt,2.8692043937079306,-0.451331713144131,-0.4113301060557388,0.37687294875910443,-0.20232412958568427,fällt
beide+s fall+t,1.998422320489497,-0.08965496604651545,-0.04965335895812311,0.060270380148750725,0.15935261751193144,beide+s fall+t
fall+t viel+en,1.995993779548682,-0.08843899796546152,-0.048437390877069116,0.05877607654176593,0.16056858559298545,fall+t viel+en
viel+en mensch+en,1.99417043262953,-0.08752507715964614,-0.0475234700712538,0.05765028836007911,0.16148250639880088,viel+en mensch+en
mensch+en schwer,1.9919054075132274,-0.08638860838638446,-0.046387001297992204,0.05624715157925271,0.16261897517206253,mensch+en schwer
abzuschalten,1.9899627881301634,-0.08541287566910741,-0.04541126858071509,0.05503961879380655,0.16359470788933955,abzuschalten
schwer ab+zu+schalt+en,1.9899627881301634,-0.08541287566910741,-0.04541126858071509,0.05503961879380655,0.16359470788933955,schwer ab+zu+schalt+en
Dass,4.364371165218509,0.33809685015260565,-0.31793060658616107,-0.07502217998278318,-0.6217634689435905,Dass
Smartphones,2.6954364819804737,-0.38885708770503347,-0.34885548061664123,0.3358937171390928,-0.13984950414658653,Smartphones
dass smartphone+s,1.982160415385194,-0.08148430528992277,-0.04148269820153048,0.050150943550331416,0.16752327826852398,dass smartphone+s
smartphone+s immer,1.9797169112153477,-0.08025079689062686,-0.040249189802234506,0.048607052520546784,0.16875678666782012,smartphone+s immer
Gerät,1.9777607156906203,-0.07926218956622888,-0.03926058247783638,0.047366584695409684,0.16974539399221802,Gerät
immer gerät,1.9777607156906203,-0.07926218956622888,-0.03926058247783638,0.047366584695409684,0.16974539399221802,immer gerät
dabeihaben,1.9766200157579241,-0.07868525980563978,-0.03868365271724748,0.04664139534366406,0.17032232375280706,dabeihaben
gerät dabei+hab+en,1.9766200157579241,-0.07868525980563978,-0.03868365271724748,0.04664139534366406,0.17032232375280706,gerät dabei+hab+en
sämtliche,1.972113331089348,-0.07640266119516503,-0.03640105410677266,0.04376292714607372,0.17260492236328187,sämtliche
dabei+hab+en sämtlich+e,1.972113331089348,-0.07640266119516503,-0.03640105410677266,0.04376292714607372,0.17260492236328187,dabei+hab+en sämtlich+e
+4886,2.195573815704081,-0.18374036835780683,0.2795716713931728,-0.06629311994288974,0.0652672152006402,+4886
sämtlich+e +4886,1.9697489900802754,-0.07520305496847872,-0.03520144788008658,0.04224419344643806,0.17380452858996812,sämtlich+e +4886
+4886 chars,2.192633939083812,-0.18240046959986916,0.2779134406825302,-0.06608333518286426,0.0666071139585778,+4886 chars
Rendezvous,2.7707254615792922,-0.416406121936294,-0.3764045148479017,0.3544879643334515,-0.16739853837784704,Rendezvous
rendezvous weihnachten,2.1565422896104702,-0.16580308375241676,-0.1258014766640244,0.14643180113118576,0.08320449980603009,rendezvous weihnachten
Eine,21.93019002085529,-0.011618917964728867,0.012035443505409294,0.0785282006088607,-0.8917367236606033,Eine
weihnachten ein,2.180498955025021,-0.1768506656037868,-0.13684905851539444,0.15782986520297787,0.07215691795466017,weihnachten ein
US-Raumsonde,2.548205229601173,-0.3326862163753114,-0.29268460928691925,0.29516848254278233,-0.08367863281686462,US-Raumsonde
ein us+-+raumsonde,2.548205229601173,-0.3326862163753114,-0.29268460928691925,0.29516848254278233,-0.08367863281686462,ein us+-+raumsonde
Größe,2.671649267249442,-0.37999292134143164,-0.33999131425303925,0.32972510322583676,-0.13098533778298466,Größe
us+-+raumsonde größe,2.671649267249442,-0.37999292134143164,-0.33999131425303925,0.32972510322583676,-0.13098533778298466,us+-+raumsonde größe
Kleinwagens,2.7794496453329187,-0.4195498753389523,-0.37954826825055993,0.3565560175146572,-0.1705422917805053,Kleinwagens
größe kleinwagen+s,2.7794496453329187,-0.4195498753389523,-0.37954826825055993,0.3565560175146572,-0.1705422917805053,größe kleinwagen+s
kommt,12.635063570963815,-1.0234115968560804,-0.848928196388594,0.6216161642510183,-1.684765125147323,kommt
kleinwagen+s komm+t,2.9445451521196717,-0.4772512942173639,-0.4372496871289716,0.3926828573812724,-0.22824371065891697,kleinwagen+s komm+t
24.,5.182001439769874,-1.042488296520079,-1.0024866894316866,0.308439261295873,1.422505133812805,24.
komm+t 24.,3.1494209518867113,-0.5445155476814448,-0.5045139405930527,0.4308059074563116,-0.29550796412299796,komm+t 24.
Dezember,4.777664094926524,-0.20346408189938353,-0.522620402118251,0.3467130083008871,-0.7122410969702879,Dezember
24. dezember,3.9577591175089775,-0.772974922218901,-0.7329733151305088,0.5349867666107208,-0.5239673386604543,24. dezember
dezember sonne,5.974302852443976,-1.1847643501346226,-1.1447627430462302,0.6573041511563601,-0.9357567665761756,dezember sonne
nah,7.094153973367093,-1.3565679973872655,-1.3165663902988733,0.6923524172178728,-1.1075604138288186,nah
sonne nah,6.45087447597745,-1.2615126358284035,-1.221511028740011,0.6738599183184512,-1.0125050522699564,sonne nah
niemals,3.022784796300369,-0.5034754610170485,-0.4634738539286563,0.40802605745936193,-0.25446787745860155,niemals
nah niemals,3.022784796300369,-0.5034754610170485,-0.4634738539286563,0.40802605745936193,-0.25446787745860155,nah niemals
Flugobjekt,2.8259429786592496,-0.43613904319543595,-0.39613743610704344,0.3672928242256194,-0.18713145963698904,Flugobjekt
niemals flug+objekt,2.8259429786592496,-0.43613904319543595,-0.39613743610704344,0.3672928242256194,-0.18713145963698904,niemals flug+objekt
zuvor,8.6289842987971,-0.8986003016291514,-1.031659061804976,0.6179108564000159,-1.3034161569202336,zuvor
flug+objekt zuvor,2.711866258731468,-0.3949339907747247,-0.3549323836863323,0.34006952919463707,-0.14592640721627773,flug+objekt zuvor
Sonde,9.308079178554845,-1.6281796884491642,-1.5881780813607718,0.7351270654306942,-1.3791721048907173,Sonde
der sonde,5.093387360181392,-1.0252400389190852,-0.9852384318306927,0.6174388410868863,-0.7762324553606382,der sonde
rätselhafte,2.8951863364219137,-0.46034641040582613,-0.42034480331743374,0.3824465953481844,-0.21133882684737926,rätselhafte
sonde rätselhaft+e,2.8951863364219137,-0.46034641040582613,-0.42034480331743374,0.3824465953481844,-0.21133882684737926,sonde rätselhaft+e
Phänomene,3.1494209518867113,-0.5445155476814448,-0.5045139405930527,0.4308059074563116,-0.29550796412299796,Phänomene
rätselhaft+e phänomen+e,3.1494209518867113,-0.5445155476814448,-0.5045139405930527,0.4308059074563116,-0.29550796412299796,rätselhaft+e phänomen+e
Sonnenatmosphäre,4.685036894493394,-0.9416707272242701,-0.9016691201358777,0.5931040802033167,-0.692663143665823,Sonnenatmosphäre
phänomen+e sonne+n+atmosphäre,4.685036894493394,-0.9416707272242701,-0.9016691201358777,0.5931040802033167,-0.692663143665823,phänomen+e sonne+n+atmosphäre
klären,3.1494209518867113,-0.5445155476814448,-0.5045139405930527,0.4308059074563116,-0.29550796412299796,klären
sonne+n+atmosphäre klär+en,3.1494209518867113,-0.5445155476814448,-0.5045139405930527,0.4308059074563116,-0.29550796412299796,sonne+n+atmosphäre klär+en
helfen,6.68786935755381,0.4341714393396888,-0.1991933629450649,-0.21614945915339176,-1.0485846947142057,helfen
klär+en helf+en,2.4207372621619743,-0.281369084096615,-0.24136747700822267,0.25427355544621205,-0.032361500538168005,klär+en helf+en
deutscher,3.88229162628916,-0.753722541156567,-0.7137209340681747,0.527465285574737,-0.5047149575981201,deutscher
helf+en deutsch+er,2.292455858012631,-0.2269206065464031,-0.1869189994580106,0.20645253852689135,0.022086977012043825,helf+en deutsch+er
Beteiligung,2.5244538655091793,-0.32332168498524355,-0.28332007789685143,0.2879831556109549,-0.07431410142679683,Beteiligung
deutsch+er beteiligung,2.5244538655091793,-0.32332168498524355,-0.28332007789685143,0.2879831556109549,-0.07431410142679683,deutsch+er beteiligung
hel…,2.4207372621619743,-0.281369084096615,-0.24136747700822267,0.25427355544621205,-0.032361500538168005,hel…
klär+en hel…,2.4207372621619743,-0.281369084096615,-0.24136747700822267,0.25427355544621205,-0.032361500538168005,klär+en hel…
+4014,2.367015481887429,-0.25892680777142524,-0.21892520068303298,0.2351526703066419,-0.009919224212978398,+4014
hel… +4014,2.367015481887429,-0.25892680777142524,-0.21892520068303298,0.2351526703066419,-0.009919224212978398,hel… +4014
+4014 chars,2.3256268059159524,-0.24128653318736965,-0.20128492609897727,0.2195503561468336,0.007721050371077307,+4014 chars
